group	ret	mz	EC_022024	adduct	neutralMass
M651_R362_3547	362.253	651.216955957195	1071	[M-H]-	651.216955957195
M651_R683_3548	682.943	651.368846934373	8361.5	[M-H]-	651.368846934373
M651_R792_3549	791.807	651.404442395784	6328	[M-H]-	651.404442395784
M651_R857_3550	857.089	651.370284067095	23335.5	[M-H]-	651.370284067095
M652_R960_3551	959.562	651.509191317741	3178	[M-H]-	651.509191317741
M651_R702_3552	702.485	651.427478884952	1539	[M-H]-	651.427478884952
M652_R830_3553	829.972	651.574471608471	928	[M-H]-	651.574471608471
M652_R362_3554	362.253	652.219048900504	455	[M-H]-	652.219048900504
M652_R666_3555	665.8355	652.342227964448	1457	[M-H]-	652.342227964448
M652_R791_3556	790.575	652.36973828812	3315	[M-H]-	652.36973828812
M652_R858_3557	858.322	652.373033929503	8519.5	[M-H]-	652.373033929503
M652_R512_3558	512.022	652.415016081214	137	[M-H]-	652.415016081214
M652_R717_3559	716.813	652.429647959676	26753	[M-H]-	652.429647959676
M653_R840_3560	839.8305	652.567813867393	20896.5	[M-H]-	652.567813867393
M653_R361_3561	360.838	653.21749086559	316	[M-H]-	653.21749086559
M653_R198_3562	198.302	653.275959543159	1479	[M-H]-	653.275959543159
M653_R639_3563	639.245	653.352490438556	1160	[M-H]-	653.352490438556
M653_R786_3564	786.2625	653.361163185325	2569.5	[M-H]-	653.361163185325
M653_R723_3565	723.3235	653.468899933205	4834	[M-H]-	653.468899933205
M653_R853_3566	853.389	653.398299037287	3528.5	[M-H]-	653.398299037287
M653_R201_3567	201.306	653.312468623261	375	[M-H]-	653.312468623261
M654_R850_3568	849.689	653.561484783262	6108	[M-H]-	653.561484783262
M654_R198_3570	198.302	654.279843915516	644	[M-H]-	654.279843915516
M654_R762_3571	762.254	654.378979109606	1774	[M-H]-	654.378979109606
M654_R630_3572	629.705	654.341263951295	782	[M-H]-	654.341263951295
M654_R850_3573	849.689	654.464106770655	3031	[M-H]-	654.464106770655
M655_R797_3575	796.733	654.552947632592	544	[M-H]-	654.552947632592
M655_R198_3577	198.302	655.274934354773	691	[M-H]-	655.274934354773
M655_R643_3578	643.336	655.373467688599	810	[M-H]-	655.373467688599
M655_R793_3579	793.04	655.364848376369	4690.5	[M-H]-	655.364848376369
M655_R513_3580	513.324	655.328874489251	3403	[M-H]-	655.328874489251
M655_R868_3581	868.2015	655.447036575648	1642	[M-H]-	655.447036575648
M655_R660_3582	660.474	655.44858102052	421	[M-H]-	655.44858102052
M656_R763_3583	763.485	655.541681314592	6208	[M-H]-	655.541681314592
M656_R689_3585	689.458	656.360670000625	5822	[M-H]-	656.360670000625
M656_R627_3586	626.979	656.329463420435	1317	[M-H]-	656.329463420435
M656_R512_3587	512.022	656.33247614568	1067	[M-H]-	656.33247614568
M656_R615_3589	614.718	656.481710855513	296.5	[M-H]-	656.481710855513
M656_R509_3590	509.42	656.459550046603	390.5	[M-H]-	656.459550046603
M657_R763_3592	763.485	656.544385949268	1259	[M-H]-	656.544385949268
M657_R643_3594	643.336	657.344508696258	7446	[M-H]-	657.344508696258
M657_R361_3595	360.838	657.315316886114	286	[M-H]-	657.315316886114
M657_R509_3597	509.42	657.463872225286	137	[M-H]-	657.463872225286
M657_R185_3598	184.789	657.441278774026	163.5	[M-H]-	657.441278774026
M657_R701_3599	701.18	657.463899906071	5091.5	[M-H]-	657.463899906071
M658_R632_3603	632.43	658.349105270407	234.5	[M-H]-	658.349105270407
M658_R876_3604	876.389	658.376790261836	1538.5	[M-H]-	658.376790261836
M658_R872_3605	871.882	658.433778977029	326	[M-H]-	658.433778977029
M658_R701_3606	700.5295	658.476176889356	36892	[M-H]-	658.476176889356
M659_R295_3608	294.84	659.243978851231	319	[M-H]-	659.243978851231
M659_R844_3609	843.518	659.365326002579	1806	[M-H]-	659.365326002579
M659_R619_3610	618.8055	659.315477131465	278	[M-H]-	659.315477131465
M659_R685_3611	684.8975	659.489061781704	960	[M-H]-	659.489061781704
M659_R185_3612	184.789	659.436611086459	210	[M-H]-	659.436611086459
M659_R871_3613	870.668	659.429693945383	2618	[M-H]-	659.429693945383
M660_R634_3616	633.793	660.379613332839	204	[M-H]-	660.379613332839
M661_R988_3617	987.927	660.51497283714	482	[M-H]-	660.51497283714
M660_R877_3618	877.445	660.485856385592	558	[M-H]-	660.485856385592
M660_R706_3619	705.737	660.496930764272	1317	[M-H]-	660.496930764272
M661_R848_3621	848.455	661.371485070084	3972	[M-H]-	661.371485070084
M661_R625_3622	624.9415	661.317443516611	788	[M-H]-	661.317443516611
M661_R717_3623	716.813	661.388100294391	1017.5	[M-H]-	661.388100294391
M661_R368_3624	367.913	661.347290919665	84836	[M-H]-	661.347290919665
M661_R289_3625	288.791	661.28822719785	179	[M-H]-	661.28822719785
M661_R884_3626	884.242	661.456841212085	603.5	[M-H]-	661.456841212085
M662_R749_3627	749.0465	661.509135019702	66258	[M-H]-	661.509135019702
M662_R604_3629	603.82	662.280034035661	333.5	[M-H]-	662.280034035661
M662_R846_3630	845.987	662.268987281711	1465	[M-H]-	662.268987281711
M662_R220_3631	220.0785	662.362760144913	179	[M-H]-	662.362760144913
M662_R368_3632	367.913	662.350275946974	30347	[M-H]-	662.350275946974
M663_R727_3634	727.228	662.512878844566	15594	[M-H]-	662.512878844566
M662_R600_3636	599.733	662.44765298619	2334	[M-H]-	662.44765298619
M663_R382_3639	382.062	663.359672947745	10829.5	[M-H]-	663.359672947745
M663_R194_3640	193.797	663.323358480183	620.5	[M-H]-	663.323358480183
M664_R729_3642	728.531	663.516361793125	2620	[M-H]-	663.516361793125
M663_R600_3643	599.733	663.448274814079	1314	[M-H]-	663.448274814079
M664_R704_3644	703.788	663.953388055914	7062	[M-H]-	663.953388055914
M664_R643_3646	643.336	664.336783940074	15612	[M-H]-	664.336783940074
M664_R850_3647	849.689	664.406671762668	2077.5	[M-H]-	664.406671762668
M664_R368_3648	367.913	664.350135614778	2695	[M-H]-	664.350135614778
M664_R673_3650	672.524	664.412080878097	2999	[M-H]-	664.412080878097
M664_R597_3651	597.008	664.464875357887	2366.5	[M-H]-	664.464875357887
M664_R885_3652	885.481	664.440451448408	334	[M-H]-	664.440451448408
M665_R783_3653	783.183	664.537829488167	172256.5	[M-H]-	664.537829488167
M665_R243_3654	243.358	664.810046951891	337	[M-H]-	664.810046951891
M665_R705_3655	705.09	664.957186800822	1100	[M-H]-	664.957186800822
M665_R361_3657	360.838	665.232308127039	153	[M-H]-	665.232308127039
M665_R643_3658	643.336	665.340681485105	3736.5	[M-H]-	665.340681485105
M665_R781_3659	780.72	665.36582270289	5878	[M-H]-	665.36582270289
M665_R194_3660	193.797	665.295051874716	218	[M-H]-	665.295051874716
M665_R384_3661	384.185	665.368377574255	668.5	[M-H]-	665.368377574255
M665_R602_3662	601.7765	665.478235065965	815	[M-H]-	665.478235065965
M666_R783_3663	783.183	665.540952450133	69008	[M-H]-	665.540952450133
M666_R688_3664	687.503	666.353900376315	6049	[M-H]-	666.353900376315
M666_R396_3665	396.211	666.389607074586	225	[M-H]-	666.389607074586
M666_R200_3666	199.804	666.307962973853	1547	[M-H]-	666.307962973853
M666_R875_3667	875.022	666.482763825596	673	[M-H]-	666.482763825596
M666_R598_3668	598.372	666.481381294985	4322	[M-H]-	666.481381294985
M667_R783_3669	783.183	666.543928415538	17785	[M-H]-	666.543928415538
M667_R602_3670	602.458	666.96013642126	318	[M-H]-	666.96013642126
M667_R642_3671	641.973	667.344036016517	1843	[M-H]-	667.344036016517
M667_R783_3672	783.1825	667.382331775312	3422	[M-H]-	667.382331775312
M667_R520_3673	519.83	667.401472663874	1917	[M-H]-	667.401472663874
M667_R200_3674	199.804	667.311913865409	487.5	[M-H]-	667.311913865409
M667_R869_3675	869.435	667.450837869387	618	[M-H]-	667.450837869387
M667_R185_3676	184.789	667.476401599324	173.5	[M-H]-	667.476401599324
M667_R600_3677	599.733	667.484042384852	1762	[M-H]-	667.484042384852
M668_R783_3678	783.183	667.547846809494	3285	[M-H]-	667.547846809494
M668_R217_3680	217.073	668.336206263359	375	[M-H]-	668.336206263359
M668_R787_3681	786.878	668.401165250764	1934	[M-H]-	668.401165250764
M668_R517_3682	517.227	668.40490483555	727	[M-H]-	668.40490483555
M668_R879_3683	879.3405	668.497962219891	5175	[M-H]-	668.497962219891
M668_R598_3684	598.372	668.487787031699	379	[M-H]-	668.487787031699
M668_R718_3685	718.116	668.442621778549	2305	[M-H]-	668.442621778549
M669_R905_3686	904.684	668.647891046769	43743	[M-H]-	668.647891046769
M669_R634_3687	633.795	669.344269318595	1694	[M-H]-	669.344269318595
M669_R818_3688	818.2785	669.36537380568	649	[M-H]-	669.36537380568
M669_R719_3689	719.417	669.342673585942	4170	[M-H]-	669.342673585942
M669_R183_3690	183.288	669.472999218453	196	[M-H]-	669.472999218453
M669_R717_3691	716.813	669.448134515257	1015	[M-H]-	669.448134515257
M670_R879_3692	879.0525	669.651151395709	13912	[M-H]-	669.651151395709
M670_R602_3695	602.458	669.974830135443	299	[M-H]-	669.974830135443
M670_R590_3696	590.197	670.165453991898	148	[M-H]-	670.165453991898
M670_R844_3697	843.518	670.363948048877	2282	[M-H]-	670.363948048877
M670_R704_3698	704.4365	670.342356868734	4192.5	[M-H]-	670.342356868734
M670_R680_3700	680.339	670.426339341747	1769.5	[M-H]-	670.426339341747
M671_R849_3701	849.0775	670.590413629416	3509	[M-H]-	670.590413629416
M671_R398_3704	397.626	671.245696671383	656	[M-H]-	671.245696671383
M671_R688_3705	688.154	671.342669614888	1123	[M-H]-	671.342669614888
M671_R820_3706	820.13	671.366911408184	24084	[M-H]-	671.366911408184
M671_R608_3707	607.907	671.305759178958	329	[M-H]-	671.305759178958
M671_R307_3708	306.8	671.324411038516	644	[M-H]-	671.324411038516
M671_R760_3709	759.793	671.463231869642	5047.5	[M-H]-	671.463231869642
M671_R680_3710	680.339	671.433792174985	891	[M-H]-	671.433792174985
M672_R829_3712	828.741	671.586236090312	1291	[M-H]-	671.586236090312
M672_R376_3715	376.403	672.243665815384	195	[M-H]-	672.243665815384
M672_R688_3716	688.154	672.350836063891	2599	[M-H]-	672.350836063891
M672_R616_3717	616.081	672.309688172345	1445.5	[M-H]-	672.309688172345
M672_R850_3718	850.3055	672.402623469573	1912.5	[M-H]-	672.402623469573
M673_R734_3719	733.743	672.562594442587	917	[M-H]-	672.562594442587
M673_R828_3720	827.51	672.589643703463	427	[M-H]-	672.589643703463
M673_R447_3723	447.13	673.257839834769	4911.5	[M-H]-	673.257839834769
M673_R639_3724	638.5635	673.328298676681	1692	[M-H]-	673.328298676681
M673_R783_3725	783.1845	673.352044136353	6487	[M-H]-	673.352044136353
M673_R876_3726	876.209	673.435743715789	265	[M-H]-	673.435743715789
M673_R594_3727	594.285	673.441837573893	216	[M-H]-	673.441837573893
M674_R626_3728	625.616	673.96231425305	312	[M-H]-	673.96231425305
M674_R195_3730	195.299	674.256298339593	479	[M-H]-	674.256298339593
M674_R446_3731	445.714	674.26067839908	1675	[M-H]-	674.26067839908
M674_R653_3733	652.874	674.321610349446	3186.5	[M-H]-	674.321610349446
M675_R897_3734	897.303	674.549331325606	1359.5	[M-H]-	674.549331325606
M674_R777_3735	777.021	674.482808560228	1629	[M-H]-	674.482808560228
M675_R451_3738	451.003	675.256641273666	1347.5	[M-H]-	675.256641273666
M675_R842_3739	842.127	675.337702304003	3292	[M-H]-	675.337702304003
M675_R652_3740	651.511	675.329621926323	4058.5	[M-H]-	675.329621926323
M676_R898_3741	897.887	675.509926738727	938	[M-H]-	675.509926738727
M676_R688_3742	688.154	675.506300278217	515.5	[M-H]-	675.506300278217
M676_R633_3743	633.1135	675.962430632887	467.5	[M-H]-	675.962430632887
M676_R642_3748	641.973	676.320605174372	1037.5	[M-H]-	676.320605174372
M676_R717_3749	716.813	676.337702617703	4014.5	[M-H]-	676.337702617703
M676_R293_3750	293.327	676.322432364481	169	[M-H]-	676.322432364481
M677_R882_3751	881.766	676.521875949505	8738	[M-H]-	676.521875949505
M677_R982_3752	981.971	676.533981719339	12143.5	[M-H]-	676.533981719339
M677_R383_3754	383.476	677.257827458885	147.5	[M-H]-	677.257827458885
M677_R641_3755	641.291	677.364653517647	1624.5	[M-H]-	677.364653517647
M677_R851_3756	851.347	677.337729727191	1420.5	[M-H]-	677.337729727191
M677_R279_3757	278.836	677.34225738743	2397	[M-H]-	677.34225738743
M678_R980_3758	979.505	677.518209572655	5578	[M-H]-	677.518209572655
M677_R869_3759	869.435	677.476846008042	4188	[M-H]-	677.476846008042
M678_R228_3763	227.5845	678.352225855992	510	[M-H]-	678.352225855992
M678_R624_3764	624.258	678.351528304915	309	[M-H]-	678.351528304915
M678_R717_3765	716.813	678.343106282624	520.5	[M-H]-	678.343106282624
M678_R753_3767	753.0265	678.440983350054	1721.5	[M-H]-	678.440983350054
M678_R600_3768	599.733	678.422111650877	1083	[M-H]-	678.422111650877
M679_R850_3769	849.689	678.536422145429	3854	[M-H]-	678.536422145429
M679_R960_3770	959.562	678.537099446755	66129	[M-H]-	678.537099446755
M679_R256_3772	255.8385	679.319947805361	863	[M-H]-	679.319947805361
M679_R793_3773	793.04	679.381746264666	3128.5	[M-H]-	679.381746264666
M679_R560_3774	559.858	679.329877839887	1801	[M-H]-	679.329877839887
M679_R666_3775	665.7155	679.382765785291	14276	[M-H]-	679.382765785291
M680_R960_3776	959.801	679.511724348088	27822	[M-H]-	679.511724348088
M679_R682_3777	681.642	679.456538720572	1140.5	[M-H]-	679.456538720572
M680_R805_3778	805.351	679.605255645925	1066	[M-H]-	679.605255645925
M680_R666_3780	665.7155	680.382233634862	6261	[M-H]-	680.382233634862
M680_R853_3781	853.389	680.392752967991	787	[M-H]-	680.392752967991
M680_R793_3782	793.04	680.364874883586	5255.5	[M-H]-	680.364874883586
M680_R547_3783	547.161	680.332420014419	548.5	[M-H]-	680.332420014419
M680_R198_3784	198.302	680.28697160339	941.5	[M-H]-	680.28697160339
M681_R967_3785	966.5675	680.526695657353	7820	[M-H]-	680.526695657353
M680_R598_3786	598.372	680.460985866138	865	[M-H]-	680.460985866138
M681_R797_3787	797.347	680.580431398061	237	[M-H]-	680.580431398061
M681_R622_3788	621.528	680.973158354307	604	[M-H]-	680.973158354307
M681_R633_3789	633.112	681.345294476675	2614	[M-H]-	681.345294476675
M681_R793_3790	793.04	681.368800172034	2203	[M-H]-	681.368800172034
M681_R398_3791	397.626	681.380603086432	277	[M-H]-	681.380603086432
M681_R198_3792	198.302	681.288941989818	245	[M-H]-	681.288941989818
M681_R756_3794	756.103	681.441118177677	568	[M-H]-	681.441118177677
M681_R579_3795	578.6855	681.441200913846	377	[M-H]-	681.441200913846
M682_R200_3796	199.804	682.283406749655	467	[M-H]-	682.283406749655
M682_R643_3797	643.336	682.341559375149	542	[M-H]-	682.341559375149
M682_R718_3798	718.116	682.374814913287	1951	[M-H]-	682.374814913287
M682_R864_3799	864.497	682.456524525002	2782.5	[M-H]-	682.456524525002
M682_R556_3800	556.274	682.420609605256	2946	[M-H]-	682.420609605256
M682_R710_3801	709.646	682.468834111611	2632.5	[M-H]-	682.468834111611
M683_R850_3802	850.3035	683.384701170808	1282.5	[M-H]-	683.384701170808
M683_R645_3803	644.5435	683.362095414204	432	[M-H]-	683.362095414204
M683_R368_3804	367.913	683.327749078008	758	[M-H]-	683.327749078008
M683_R731_3805	731.136	683.481336234209	1093	[M-H]-	683.481336234209
M683_R556_3806	556.274	683.422954778119	697	[M-H]-	683.422954778119
M683_R183_3807	183.288	683.451790341668	266	[M-H]-	683.451790341668
M683_R863_3808	863.261	683.438021274598	4990.5	[M-H]-	683.438021274598
M684_R814_3811	813.673	684.372330031443	19750	[M-H]-	684.372330031443
M684_R643_3812	643.181	684.378127101515	3089	[M-H]-	684.378127101515
M684_R369_3813	369.328	684.330190555992	267.5	[M-H]-	684.330190555992
M684_R881_3814	880.5455	684.492549947149	619	[M-H]-	684.492549947149
M684_R665_3815	664.713	684.439587720782	1102	[M-H]-	684.439587720782
M685_R814_3816	813.673	685.390232361782	8063	[M-H]-	685.390232361782
M685_R656_3817	655.597	685.315875616162	3331	[M-H]-	685.315875616162
M685_R183_3818	183.288	685.44656924492	271	[M-H]-	685.44656924492
M685_R888_3819	887.9665	685.488141867881	591	[M-H]-	685.488141867881
M685_R786_3821	785.647	685.477820714167	1487	[M-H]-	685.477820714167
M686_R613_3823	613.356	686.323190384183	9430	[M-H]-	686.323190384183
M686_R852_3824	852.156	686.390824325218	2196	[M-H]-	686.390824325218
M686_R853_3825	853.389	686.482720228704	1029	[M-H]-	686.482720228704
M687_R670_3826	669.921	686.538209327114	1978	[M-H]-	686.538209327114
M687_R847_3828	846.6035	687.387346628418	924	[M-H]-	687.387346628418
M687_R714_3829	714.208	687.333420647973	58794	[M-H]-	687.333420647973
M687_R183_3830	183.288	687.445318803591	159	[M-H]-	687.445318803591
M687_R880_3831	879.9155	687.460449855501	1195	[M-H]-	687.460449855501
M687_R613_3832	613.356	687.458803673524	529.5	[M-H]-	687.458803673524
M688_R784_3833	784.414	687.572663263013	849.5	[M-H]-	687.572663263013
M688_R624_3834	624.254	687.980498594182	210	[M-H]-	687.980498594182
M688_R642_3836	641.973	688.337197263746	620	[M-H]-	688.337197263746
M688_R843_3837	842.7445	688.346021004106	856.5	[M-H]-	688.346021004106
M688_R206_3838	205.811	688.366241608837	201	[M-H]-	688.366241608837
M688_R656_3839	656.355	688.490869635951	210	[M-H]-	688.490869635951
M689_R903_3840	902.826	688.543755895352	656.5	[M-H]-	688.543755895352
M689_R782_3841	781.95	688.536392648493	1459	[M-H]-	688.536392648493
M689_R333_3843	332.536	689.25306678379	1472	[M-H]-	689.25306678379
M689_R225_3844	225.33	689.335693255986	214	[M-H]-	689.335693255986
M689_R756_3845	756.103	689.348844390211	23468	[M-H]-	689.348844390211
M689_R880_3846	879.9285	689.474157785693	3106	[M-H]-	689.474157785693
M690_R626_3850	625.616	689.984943972649	152	[M-H]-	689.984943972649
M690_R331_3853	331.122	690.25501132805	511	[M-H]-	690.25501132805
M690_R632_3854	632.43	690.273461801705	670	[M-H]-	690.273461801705
M690_R869_3855	869.414	690.452733815173	1057	[M-H]-	690.452733815173
M690_R768_3856	767.7945	690.351961370985	30723	[M-H]-	690.351961370985
M690_R645_3857	644.7	690.478569471864	1429	[M-H]-	690.478569471864
M691_R865_3859	865.4975	690.567975451913	9634	[M-H]-	690.567975451913
M691_R325_3862	324.7545	691.2550945422	202	[M-H]-	691.2550945422
M691_R629_3863	629.027	691.307494193796	2019	[M-H]-	691.307494193796
M691_R709_3864	708.999	691.399416103766	3618	[M-H]-	691.399416103766
M691_R781_3865	780.718	691.361245914242	8228	[M-H]-	691.361245914242
M691_R890_3866	889.828	691.492119422451	3333	[M-H]-	691.492119422451
M692_R785_3870	785.0305	692.365716608928	1240.5	[M-H]-	692.365716608928
M692_R642_3871	641.973	692.336865057921	744.5	[M-H]-	692.336865057921
M692_R885_3872	884.8615	692.468296591013	376	[M-H]-	692.468296591013
M692_R234_3873	234.342	692.415944514831	508	[M-H]-	692.415944514831
M692_R761_3874	761.0275	692.467064366693	1476	[M-H]-	692.467064366693
M693_R848_3876	848.455	692.579391640607	914	[M-H]-	692.579391640607
M693_R642_3877	641.973	693.37918420453	3393.5	[M-H]-	693.37918420453
M693_R793_3878	793.04	693.378068700181	2789	[M-H]-	693.378068700181
M694_R895_3879	895.412	693.515883191262	1555	[M-H]-	693.515883191262
M693_R234_3880	234.342	693.421036010192	156.5	[M-H]-	693.421036010192
M693_R788_3881	788.111	693.452400137373	7850	[M-H]-	693.452400137373
M693_R700_3882	699.88	693.414698052907	3398	[M-H]-	693.414698052907
M693_R587_3883	587.472	693.417210281945	2609	[M-H]-	693.417210281945
M694_R575_3886	575.218	694.026236144672	240.5	[M-H]-	694.026236144672
